"Número de identificação do ativo de vídeo","Identificação do vídeo universal","Identificação da Página","Nome da Página",Título,"Duração (s)","Horário de publicação","Rótulos personalizados","Comentário de dados",Data,Alcance,"Visualizações de 3 segundos do vídeo","Segundos de visualização","Média de Segundos de visualização","Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Porcentagem do total de visualizações no intervalo 0","Porcentagem do total de visualizações no intervalo 1","Porcentagem do total de visualizações no intervalo 2","Porcentagem do total de visualizações no intervalo 3","Porcentagem do total de visualizações no intervalo 4","Porcentagem do total de visualizações no intervalo 5","Porcentagem do total de visualizações no intervalo 6","Porcentagem do total de visualizações no intervalo 7","Porcentagem do total de visualizações no intervalo 8","Porcentagem do total de visualizações no intervalo 9","Porcentagem do total de visualizações no intervalo 10","Porcentagem do total de visualizações no intervalo 11","Porcentagem do total de visualizações no intervalo 12","Porcentagem do total de visualizações no intervalo 13","Porcentagem do total de visualizações no intervalo 14","Porcentagem do total de visualizações no intervalo 22","Porcentagem do total de visualizações no intervalo 27","Porcentagem do total de visualizações no intervalo 26","Porcentagem do total de visualizações no intervalo 25","Porcentagem do total de visualizações no intervalo 24","Porcentagem do total de visualizações no intervalo 23","Porcentagem do total de visualizações no intervalo 20","Porcentagem do total de visualizações no intervalo 21","Porcentagem do total de visualizações no intervalo 18","Porcentagem do total de visualizações no intervalo 17","Porcentagem do total de visualizações no intervalo 16","Porcentagem do total de visualizações no intervalo 15","Porcentagem do total de visualizações no intervalo 19","Porcentagem do total de visualizações no intervalo 28","Porcentagem do total de visualizações no intervalo 29","Porcentagem do total de visualizações no intervalo 30","Porcentagem do total de visualizações no intervalo 38","Porcentagem do total de visualizações no intervalo 31","Porcentagem do total de visualizações no intervalo 33","Porcentagem do total de visualizações no intervalo 34","Porcentagem do total de visualizações no intervalo 35","Porcentagem do total de visualizações no intervalo 36","Porcentagem do total de visualizações no intervalo 37","Porcentagem do total de visualizações no intervalo 32","Porcentagem do total de visualizações no intervalo 39","Porcentagem do total de visualizações no intervalo 40","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Visualizações do vídeo de 1 minuto","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Segundos de visualização de Seguidores","Segundos de visualização de Recomendações","Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Seguidores","Média de Segundos de visualização de Recomendações","Média de Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Posts turbinados","Porcentagem de visualizações de15 segundos no intervalo 0","Porcentagem de visualizações de15 segundos no intervalo 12","Porcentagem de visualizações de15 segundos no intervalo 2","Porcentagem de visualizações de15 segundos no intervalo 3","Porcentagem de visualizações de15 segundos no intervalo 4","Porcentagem de visualizações de15 segundos no intervalo 5","Porcentagem de visualizações de15 segundos no intervalo 6","Porcentagem de visualizações de15 segundos no intervalo 7","Porcentagem de visualizações de15 segundos no intervalo 1","Porcentagem de visualizações de15 segundos no intervalo 13","Porcentagem de visualizações de15 segundos no intervalo 14","Porcentagem de visualizações de15 segundos no intervalo 9","Porcentagem de visualizações de15 segundos no intervalo 11","Porcentagem de visualizações de15 segundos no intervalo 10","Porcentagem de visualizações de15 segundos no intervalo 8","Porcentagem de visualizações de15 segundos no intervalo 15","Porcentagem de visualizações de15 segundos no intervalo 16","Porcentagem de visualizações de15 segundos no intervalo 17","Porcentagem de visualizações de15 segundos no intervalo 18","Porcentagem de visualizações de15 segundos no intervalo 20","Porcentagem de visualizações de15 segundos no intervalo 19","Porcentagem de visualizações de15 segundos no intervalo 21","Porcentagem de visualizações de15 segundos no intervalo 22","Porcentagem de visualizações de15 segundos no intervalo 23","Porcentagem de visualizações de15 segundos no intervalo 24","Porcentagem de visualizações de15 segundos no intervalo 25","Porcentagem de visualizações de15 segundos no intervalo 26","Porcentagem de visualizações de15 segundos no intervalo 27","Porcentagem de visualizações de15 segundos no intervalo 29","Porcentagem de visualizações de15 segundos no intervalo 30","Porcentagem de visualizações de15 segundos no intervalo 28","Porcentagem de visualizações de15 segundos no intervalo 31","Porcentagem de visualizações de15 segundos no intervalo 32","Porcentagem de visualizações de15 segundos no intervalo 33","Porcentagem de visualizações de15 segundos no intervalo 34","Porcentagem de visualizações de15 segundos no intervalo 35","Porcentagem de visualizações de15 segundos no intervalo 36","Porcentagem de visualizações de15 segundos no intervalo 37","Porcentagem de visualizações de15 segundos no intervalo 38","Porcentagem de visualizações de15 segundos no intervalo 39","Porcentagem de visualizações de15 segundos no intervalo 40","Visualizações de 3 segundos do vídeo por público mais relevante (M, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 65+)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 65+)","Visualizações de 3 segundos do vídeo por país (Brazil (BR))","Visualizações de 3 segundos do vídeo por país (Paraguay (PY))","Visualizações de 3 segundos do vídeo por país (Argentina (AR))","Visualizações de 3 segundos do vídeo por país (China (CN))","Visualizações de 3 segundos do vídeo por país (Spain (ES))","Visualizações de 3 segundos do vídeo por país (Taiwan (TW))","Visualizações de 3 segundos do vídeo por país (Mozambique (MZ))","Visualizações de 3 segundos do vídeo por país (Angola (AO))","Visualizações de 3 segundos do vídeo por país (Portugal (PT))","Visualizações de 3 segundos do vídeo por país (Italy (IT))","Visualizações de 3 segundos do vídeo por país (France (FR))","Visualizações de 3 segundos do vídeo por país (Democratic Republic of the Congo (CD))","Visualizações de 3 segundos do vídeo por país (India (IN))","Visualizações de 3 segundos do vídeo por país (Morocco (MA))","Visualizações de 3 segundos do vídeo por país (Algeria (DZ))","Visualizações de 3 segundos do vídeo por país (Bolivia (BO))","Visualizações de 3 segundos do vídeo por país (United States (US))","Visualizações de 3 segundos do vídeo por país (Cape Verde (CV))","Visualizações de 3 segundos do vídeo por país (Mexico (MX))","Visualizações de 3 segundos do vídeo por país (Colombia (CO))","Visualizações de 3 segundos do vídeo por país (Peru (PE))","Visualizações de 3 segundos do vídeo por país (Chile (CL))","Visualizações de 3 segundos do vídeo por país (Costa Rica (CR))","Visualizações de 3 segundos do vídeo por país (Uruguay (UY))","Visualizações de 3 segundos do vídeo por país (Ecuador (EC))","Visualizações de 3 segundos do vídeo por país (Venezuela (VE))","Visualizações de 3 segundos do vídeo por país (Nicaragua (NI))","Visualizações de 3 segundos do vídeo por país (Guatemala (GT))","Visualizações de 3 segundos do vídeo por país (El Salvador (SV))","Visualizações de 3 segundos do vídeo por país (Dominican Republic (DO))","Visualizações de 3 segundos do vídeo por país (Panama (PA))","Visualizações de 3 segundos do vídeo por país (South Africa (ZA))","Visualizações de 3 segundos do vídeo por país (Switzerland (CH))","Visualizações de 3 segundos do vídeo por país (Japan (JP))","Visualizações de 3 segundos do vídeo por país (Israel (IL))","Visualizações de 3 segundos do vídeo por país (Canada (CA))","Visualizações de 3 segundos do vídeo por país (United Kingdom (GB))","Visualizações de 3 segundos do vídeo por país (Ireland (IE))","Visualizações de 3 segundos do vídeo por país (Saudi Arabia (SA))","Visualizações de 3 segundos do vídeo por país (Puerto Rico (PR))","Visualizações de 3 segundos do vídeo por país (Syria (SY))","Visualizações de 3 segundos do vídeo por país (Jordan (JO))","Visualizações de 3 segundos do vídeo por país (Germany (DE))","Visualizações de 3 segundos do vídeo por país (Guinea-Bissau (GW))","Visualizações de 3 segundos do vídeo por país (Netherlands (NL))","Visualizações de 3 segundos do vídeo por país (Malawi (MW))","Visualizações de 3 segundos do vídeo por país (Sao Tome and Principe (ST))","Visualizações de 3 segundos do vídeo por país (Cambodia (KH))","Visualizações de 3 segundos do vídeo por país (Egypt (EG))","Visualizações de 3 segundos do vídeo por país (Bangladesh (BD))","Visualizações de 3 segundos do vídeo por país (Sudan (SD))","Visualizações de 3 segundos do vídeo por país (Iraq (IQ))","Visualizações de 3 segundos do vídeo por país (Tunisia (TN))","Visualizações de 3 segundos do vídeo por país (Pakistan (PK))","Visualizações de 3 segundos do vídeo por país (Turkey (TR))","Visualizações de 3 segundos do vídeo por país (Cuba (CU))","Visualizações de 3 segundos do vídeo por país (Belgium (BE))","Visualizações de 3 segundos do vídeo por país (Libya (LY))","Visualizações de 3 segundos do vídeo por país (Luxembourg (LU))","Visualizações de 3 segundos do vídeo por país (French Guiana (GF))","Visualizações de 3 segundos do vídeo por país (Macau (MO))","Visualizações de 3 segundos do vídeo por país (Australia (AU))","Visualizações de 3 segundos do vídeo por país (Republic of the Congo (CG))","Visualizações de 3 segundos do vídeo por país (Romania (RO))","Visualizações do vídeo de Recomendações por no mínimo 1 minuto","Visualizações do vídeo de Seguidores por no mínimo 1 minuto","Visualizações do vídeo de Compartilhamentos por no mínimo 1 minuto"
1309868407871471,,606604395858804,"Mega Eletrônicos Paraguai",,16,"02/12/2026 11:11",,,Total,223,68,878.619,4.048,0,0,0,0,1,1,1,1,0.88,0.84,0.69,0.62,0.5,0.46,0.44,0.34,0.32,0.31,0.28,,,,,,,,,,,0.24,0.25,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573050367296960,,606604395858804,"Mega Eletrônicos Paraguai",,10,"02/11/2026 12:37",,,Total,305,149,1628.775,5.411,4,3,0,1,1,1,1,1,0.99,0.88,0.85,0.73,0.6,0.48,0.43,0.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448312259984793,,606604395858804,"Mega Eletrônicos Paraguai",,34,"02/07/2026 05:55",,,Total,678,297,5600.054,8.446,11,6,2,3,0.99,0.99,0.99,0.99,0.92,0.87,0.82,0.73,0.67,0.58,0.53,0.5,0.45,0.43,0.41,0.29,0.25,0.25,0.25,0.27,0.27,0.31,0.3,0.34,0.35,0.36,0.38,0.32,0.24,0.24,0.24,,0.24,0.21,0.21,0.21,0.19,,0.23,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33991874353789512,,606604395858804,"Mega Eletrônicos Paraguai",,82,"02/05/2026 04:27",,,Total,485,224,7420.345,12.86,8,6,0,2,1,1,0.86,0.69,0.61,0.55,0.5,0.46,0.43,0.42,0.38,0.35,0.33,0.32,0.31,0.24,0.21,0.22,0.22,0.23,0.23,0.25,0.24,0.24,0.25,0.25,0.28,0.24,0.21,0.2,0.2,0.12,0.19,0.18,0.18,0.18,0.17,0.17,0.19,0.1,0.08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983709015886219,,606604395858804,"Mega Eletrônicos Paraguai",,58,"02/04/2026 14:00",,,Total,714,309,6393.395,8.628,11,7,0,4,1,1,1,0.73,0.58,0.49,0.44,0.39,0.38,0.35,0.33,0.32,0.31,0.29,0.28,0.18,0.17,0.17,0.18,0.18,0.18,0.22,0.19,0.23,0.26,0.27,0.28,0.22,0.17,0.17,0.16,0.11,0.15,0.14,0.13,0.13,0.13,0.13,0.14,0.1,0.07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463054211877770,,606604395858804,"Mega Eletrônicos Paraguai",,40,"02/03/2026 13:00",,,Total,330,142,1913.625,5.286,7,4,0,3,0.99,0.99,0.99,0.99,0.75,0.56,0.43,0.35,0.3,0.3,0.26,0.23,0.23,0.23,0.21,0.14,0.12,0.13,0.13,0.13,0.13,0.15,0.13,0.18,0.19,0.2,0.2,0.16,0.12,0.12,0.11,0.08,0.1,0.09,0.09,0.09,0.08,0.08,0.09,0.08,0.07,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479273508889533,,606604395858804,"Mega Eletrônicos Paraguai",,59,"04/13/2026 15:00",,,Total,222,92,1764.067,7.669,7,5,0,2,1,1,1,0.83,0.63,0.54,0.49,0.45,0.42,0.39,0.38,0.33,0.32,0.32,0.29,0.16,0.12,0.13,0.16,0.16,0.16,0.18,0.16,0.22,0.23,0.26,0.27,0.21,0.12,0.12,0.13,0.05,0.13,0.13,0.11,0.11,0.09,0.07,0.13,0.04,0.03,0,0,0,0,91,0,1032.643,731.424,,8.3954715447154,6.835738317757,0,0,1,0.83,1,1,1,1,1,1,1,0.83,0.77,1,0.86,1,1,0.71,0.69,0.6,0.57,0.49,0.54,0.43,0.43,0.43,0.43,0.43,0.34,0.31,0.31,0.34,0.31,0.34,0.34,0.34,0.29,0.29,0.23,0.17,0.14,0.11,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4295482994073628,,606604395858804,"Mega Eletrônicos Paraguai",,78,"04/10/2026 14:42",,,Total,251,107,1737.468,7.3,2,0,0,2,0.99,0.99,0.72,0.48,0.36,0.28,0.25,0.22,0.19,0.16,0.16,0.14,0.13,0.13,0.13,0.12,0.09,0.11,0.11,0.1,0.11,0.12,0.12,0.13,0.13,0.14,0.14,0.11,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.05,0.03,0,0,0,8,106,8,674.87,1062.598,,6.1351818181818,8.301546875,0,0,1,0.67,1,1,1,1,1,1,1,0.67,0.67,0.81,0.71,0.81,0.95,0.71,0.71,0.67,0.67,0.62,0.57,0.62,0.62,0.57,0.52,0.57,0.57,0.48,0.38,0.38,0.38,0.38,0.33,0.38,0.38,0.33,0.29,0.29,0.29,0.24,0.14,16,20,15,23,6,15,7,2,1,,1,1,84,18,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,
943866934906893,,606604395858804,"Mega Eletrônicos Paraguai",,46,"04/09/2026 14:01",,,Total,261,109,1848.817,7.193,3,3,0,0,1,1,1,0.95,0.72,0.59,0.52,0.44,0.4,0.38,0.35,0.3,0.28,0.27,0.25,0.19,0.17,0.18,0.18,0.18,0.19,0.2,0.2,0.2,0.23,0.23,0.25,0.2,0.17,0.15,0.15,0.1,0.15,0.14,0.13,0.13,0.11,0.1,0.15,0.09,0.08,0,0,0,0,109,0,921.595,927.222,,7.2566535433071,7.1324769230769,0,0,1,0.97,1,1,1,1,1,1,1,0.97,0.9,0.97,0.97,0.97,0.97,0.9,0.83,0.83,0.73,0.73,0.73,0.73,0.7,0.7,0.67,0.67,0.67,0.6,0.53,0.53,0.6,0.53,0.53,0.5,0.47,0.47,0.4,0.37,0.37,0.33,0.3,19,23,14,22,3,12,7,3,2,1,1,1,89,12,5,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,Total,281,100,1873.281,6.762,6,4,0,2,1,1,1,0.81,0.62,0.5,0.44,0.41,0.35,0.33,0.3,0.28,0.25,0.24,0.24,0.2,0.16,0.17,0.17,0.18,0.18,0.2,0.2,0.21,0.22,0.24,0.24,0.2,0.15,0.15,0.15,0.09,0.14,0.14,0.12,0.12,0.12,0.11,0.14,0.08,0.07,0,0,0,0,99,0,868.753,1002.054,2.474,7.1209262295082,6.5493725490196,1.237,0,1,0.93,1,1,1,1,1,1,1,0.89,0.89,1,1,1,1,0.89,0.89,0.81,0.78,0.74,0.74,0.74,0.74,0.67,0.67,0.63,0.63,0.59,0.56,0.56,0.56,0.52,0.52,0.52,0.44,0.44,0.44,0.41,0.33,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,Total,293,104,1507.168,5.421,1,1,0,0,0.99,0.99,0.99,0.85,0.54,0.44,0.41,0.36,0.35,0.34,0.3,0.24,0.2,0.18,0.17,0.11,0.07,0.08,0.08,0.09,0.1,0.11,0.11,0.12,0.13,0.13,0.13,0.11,0.07,0.07,0.07,0.03,0.07,0.07,0.07,0.07,0.06,0.06,0.07,0.03,0.03,0,0,0,0,103,0,604.297,902.871,,5.0781260504202,5.6784339622642,0,0,1,0.87,1,1,1,1,1,1,1,0.78,0.74,1,1,1,1,0.61,0.61,0.61,0.52,0.48,0.48,0.48,0.48,0.43,0.39,0.35,0.35,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.26,0.26,0.13,0.13,0.13,16,15,9,28,5,14,6,2,3,3,1,2,92,5,1,2,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,Total,354,86,1217.03,3.579,2,0,0,2,1,1,1,0.77,0.48,0.4,0.36,0.29,0.24,0.24,0.21,0.19,0.19,0.16,0.13,0.08,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.13,0.08,0.07,0.07,0.07,0.03,0.07,0.06,0.06,0.06,0.05,0.05,0.07,0.03,0.03,0,0,0,0,86,0,399.396,813.302,4.332,3.356268907563,3.7137077625571,2.166,0,1,1,1,1,1,1,1,1,1,0.88,0.69,1,1,1,1,0.69,0.5,0.5,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.31,0.31,0.31,0.25,0.25,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791126237050597,,606604395858804,"Mega Eletrônicos Paraguai",,40,"04/04/2026 14:28",,,Total,503,172,2501.191,5.002,9,6,0,3,1,1,1,1,0.82,0.67,0.56,0.42,0.4,0.34,0.31,0.26,0.24,0.21,0.19,0.14,0.12,0.12,0.13,0.13,0.13,0.16,0.14,0.17,0.17,0.18,0.18,0.17,0.12,0.12,0.12,0.09,0.12,0.11,0.11,0.1,0.1,0.1,0.12,0.09,0.09,0,0,0,0,170,0,907.371,1582.451,11.369,6.4352553191489,4.4450870786517,3.7896666666667,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.94,0.87,0.94,0.77,0.77,0.74,0.71,0.71,0.68,0.68,0.68,0.68,0.68,0.68,0.65,0.61,0.61,0.58,0.55,0.55,0.52,0.52,0.48,41,27,26,28,8,13,14,2,5,1,3,1,125,34,4,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503902696694934,,606604395858804,"Mega Eletrônicos Paraguai",,97,"04/04/2026 09:13",,,Total,387,149,2052.966,5.332,1,1,0,0,1,1,0.79,0.38,0.23,0.15,0.13,0.11,0.1,0.09,0.09,0.09,0.08,0.07,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.05,0.04,0.03,0.03,0.01,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.01,0.01,0,0,0,7,149,7,872.859,1180.107,,5.3223109756098,5.339850678733,0,0,1,0.67,1,1,1,1,1,0.94,1,0.61,0.56,0.78,0.78,0.78,0.83,0.56,0.5,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.28,0.28,0.33,0.28,0.28,0.22,0.22,0.17,0.17,0.11,0.11,0.11,0.11,33,21,15,24,6,21,13,4,5,3,2,2,114,23,,,,,,2,6,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,2,
27542231815366953,,606604395858804,"Mega Eletrônicos Paraguai",,37,"04/04/2026 08:29",,,Total,2,0,1.95,1.95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519215383109749,,606604395858804,"Mega Eletrônicos Paraguai",,30,"04/01/2026 14:01",,,Total,1169,584,7144.776,6.127,17,13,2,2,1,1,1,1,0.73,0.58,0.48,0.44,0.4,0.39,0.37,0.35,0.33,0.3,0.28,0.14,0.11,0.11,0.12,0.12,0.13,0.16,0.15,0.19,0.22,0.24,0.26,0.18,0.11,0.1,0.09,,0.09,,,,,,0.08,,,0,0,0,0,584,0,2252.77,4892.006,,9.01108,5.3406179039301,0,0,1,1,0.99,0.99,1,1,1,1,0.99,1,1,1,1,1,1,1,1,0.91,0.8,0.68,0.74,0.64,0.59,0.56,0.51,0.49,0.47,0.46,0.42,0.39,0.44,0.36,0.34,,,,,,,,,124,108,84,54,52,31,38,26,21,3,21,7,415,92,13,,,,2,7,8,1,,,,12,11,,1,,,1,,2,,3,,,,,,,,,,3,,,2,,,,,,,1,1,,,,,,,4,2,,,,1,1,1,,,,,,,,
926036243622366,,606604395858804,"Mega Eletrônicos Paraguai",,42,"04/01/2026 08:15",,,Total,474,195,3968.063,8.74,2,2,0,0,1,1,1,0.96,0.78,0.74,0.67,0.59,0.54,0.51,0.5,0.49,0.48,0.46,0.44,0.33,0.29,0.3,0.3,0.32,0.33,0.36,0.35,0.38,0.4,0.42,0.43,0.37,0.29,0.29,0.27,0.2,0.27,0.23,0.22,0.2,0.2,0.2,0.26,0.19,0.18,0,5.79,1,0,193,0,1448.271,2519.792,,10.649051470588,7.9238742138365,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.96,0.93,0.89,0.83,0.87,0.81,0.77,0.76,0.75,0.7,0.69,0.68,0.67,0.62,0.67,0.62,0.6,0.54,0.5,0.46,0.46,0.46,0.46,0.45,0.42,49,37,25,25,9,15,11,5,2,1,5,4,152,19,3,,1,,3,3,3,1,,,,3,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965636859258561,,606604395858804,"Mega Eletrônicos Paraguai",,40,"03/29/2026 14:30",,,Total,534,222,3119.453,5.866,4,4,0,0,1,1,1,1,0.86,0.71,0.6,0.53,0.45,0.37,0.32,0.29,0.27,0.25,0.24,0.14,0.1,0.11,0.12,0.13,0.14,0.16,0.15,0.16,0.17,0.2,0.2,0.16,0.1,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0,0,0,0,222,0,1300.486,1818.967,,7.2652849162011,5.1590621468927,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.84,0.8,0.78,0.8,0.76,0.71,0.67,0.62,0.6,0.53,0.51,0.47,0.42,0.49,0.42,0.42,0.4,0.4,0.4,0.4,0.4,0.38,0.38,0.38,41,29,25,40,6,30,21,4,2,5,4,3,172,17,3,,,,4,,7,,,,,7,5,,1,,,,,,,1,,,,,,,,,,1,,,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
2113064119544779,,606604395858804,"Mega Eletrônicos Paraguai",,37,"03/28/2026 11:38",,,Total,601,170,2517.76,4.378,0,0,0,0,1,1,1,1,0.81,0.55,0.47,0.45,0.39,0.39,0.37,0.35,0.34,0.31,0.26,0.16,0.13,0.13,0.13,0.14,0.16,0.18,0.17,0.21,0.22,0.23,0.24,0.21,0.12,0.11,0.1,0.09,0.1,0.1,0.09,0.09,0.09,0.09,0.1,0.08,0.08,0,1.89,1,0,170,0,896.324,1621.436,,4.5730816326531,4.2781952506596,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.9,0.79,0.9,0.74,0.72,0.72,0.62,0.56,0.56,0.56,0.46,0.44,0.54,0.44,0.44,0.44,0.41,0.41,0.41,0.38,0.38,0.36,0.33,29,32,13,24,10,31,9,8,7,1,3,3,139,10,1,,,,1,1,11,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,,
1580495656369834,,606604395858804,"Mega Eletrônicos Paraguai",,48,"03/27/2026 12:33",,,Total,1388,554,11932.998,9.985,15,13,2,0,1,1,1,0.94,0.84,0.76,0.69,0.62,0.56,0.5,0.47,0.44,0.42,0.41,0.38,0.3,0.26,0.27,0.28,0.29,0.29,0.31,0.3,0.33,0.34,0.36,0.37,0.32,0.25,0.25,0.25,0.17,0.25,0.22,0.21,0.21,0.2,0.18,0.24,0.15,0.12,0,0,0,0,538,0,3718.428,8214.57,,15.429161825726,8.6106603773585,0,0,1,1,1,1,1,1,1,1,1,0.99,0.94,1,1,1,1,0.91,0.87,0.83,0.8,0.76,0.78,0.74,0.73,0.71,0.7,0.67,0.65,0.63,0.6,0.6,0.61,0.6,0.59,0.54,0.52,0.52,0.5,0.44,0.41,0.37,0.3,101,88,92,57,9,34,30,6,10,7,39,2,354,21,7,,,,63,56,19,1,1,,1,4,2,,2,3,,,1,,,1,,,,,,,,3,1,1,,,,,,,4,1,,,1,,3,,1,,,1,,,1,1,,,,,,,,,,,
1730853021225838,,606604395858804,"Mega Eletrônicos Paraguai",,34,"03/26/2026 12:34",,,Total,621,225,3904.093,6.327,5,3,0,2,1,1,1,1,0.87,0.76,0.65,0.57,0.52,0.48,0.44,0.42,0.39,0.36,0.35,0.28,0.24,0.24,0.26,0.27,0.27,0.31,0.3,0.32,0.34,0.34,0.34,0.31,0.24,0.24,0.24,,0.22,0.19,0.18,0.17,0.13,,0.22,,,0,1.26,3,0,223,0,1813.506,2088.348,2.239,8.6357428571429,5.1437142857143,2.239,0,0.99,1,0.99,0.99,0.99,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.95,0.91,0.92,0.88,0.84,0.8,0.79,0.76,0.72,0.72,0.71,0.7,0.71,0.66,0.64,0.57,0.54,0.51,0.38,,,,,53,46,28,41,8,30,6,4,4,,2,1,202,14,2,,,,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
