"Número de identificação do ativo de vídeo","Identificação do vídeo universal","Identificação da Página","Nome da Página",Título,"Duração (s)","Horário de publicação","Rótulos personalizados","Comentário de dados",Data,Alcance,"Visualizações de 3 segundos do vídeo","Visualizações do vídeo de 1 minuto","Segundos de visualização","Média de Segundos de visualização","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Visualizações do vídeo de Recomendações por no mínimo 1 minuto","Visualizações do vídeo de Seguidores por no mínimo 1 minuto","Visualizações do vídeo de Compartilhamentos por no mínimo 1 minuto","Segundos de visualização de Recomendações","Segundos de visualização de Seguidores","Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Recomendações","Média de Segundos de visualização de Seguidores","Média de Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Posts turbinados","Porcentagem do total de visualizações no intervalo 0","Porcentagem do total de visualizações no intervalo 1","Porcentagem do total de visualizações no intervalo 2","Porcentagem do total de visualizações no intervalo 3","Porcentagem do total de visualizações no intervalo 4","Porcentagem do total de visualizações no intervalo 5","Porcentagem do total de visualizações no intervalo 6","Porcentagem do total de visualizações no intervalo 7","Porcentagem do total de visualizações no intervalo 8","Porcentagem do total de visualizações no intervalo 9","Porcentagem do total de visualizações no intervalo 10","Porcentagem do total de visualizações no intervalo 11","Porcentagem do total de visualizações no intervalo 12","Porcentagem do total de visualizações no intervalo 13","Porcentagem do total de visualizações no intervalo 14","Porcentagem do total de visualizações no intervalo 15","Porcentagem do total de visualizações no intervalo 16","Porcentagem do total de visualizações no intervalo 17","Porcentagem do total de visualizações no intervalo 20","Porcentagem do total de visualizações no intervalo 19","Porcentagem do total de visualizações no intervalo 18","Porcentagem do total de visualizações no intervalo 21","Porcentagem do total de visualizações no intervalo 22","Porcentagem do total de visualizações no intervalo 23","Porcentagem do total de visualizações no intervalo 24","Porcentagem do total de visualizações no intervalo 25","Porcentagem do total de visualizações no intervalo 26","Porcentagem do total de visualizações no intervalo 27","Porcentagem do total de visualizações no intervalo 28","Porcentagem do total de visualizações no intervalo 29","Porcentagem do total de visualizações no intervalo 30","Porcentagem do total de visualizações no intervalo 31","Porcentagem do total de visualizações no intervalo 32","Porcentagem do total de visualizações no intervalo 33","Porcentagem do total de visualizações no intervalo 34","Porcentagem do total de visualizações no intervalo 35","Porcentagem do total de visualizações no intervalo 36","Porcentagem do total de visualizações no intervalo 37","Porcentagem do total de visualizações no intervalo 38","Porcentagem do total de visualizações no intervalo 39","Porcentagem do total de visualizações no intervalo 40","Porcentagem de visualizações de15 segundos no intervalo 0","Porcentagem de visualizações de15 segundos no intervalo 1","Porcentagem de visualizações de15 segundos no intervalo 2","Porcentagem de visualizações de15 segundos no intervalo 3","Porcentagem de visualizações de15 segundos no intervalo 4","Porcentagem de visualizações de15 segundos no intervalo 5","Porcentagem de visualizações de15 segundos no intervalo 6","Porcentagem de visualizações de15 segundos no intervalo 7","Porcentagem de visualizações de15 segundos no intervalo 8","Porcentagem de visualizações de15 segundos no intervalo 9","Porcentagem de visualizações de15 segundos no intervalo 10","Porcentagem de visualizações de15 segundos no intervalo 11","Porcentagem de visualizações de15 segundos no intervalo 12","Porcentagem de visualizações de15 segundos no intervalo 13","Porcentagem de visualizações de15 segundos no intervalo 14","Porcentagem de visualizações de15 segundos no intervalo 15","Porcentagem de visualizações de15 segundos no intervalo 16","Porcentagem de visualizações de15 segundos no intervalo 17","Porcentagem de visualizações de15 segundos no intervalo 20","Porcentagem de visualizações de15 segundos no intervalo 19","Porcentagem de visualizações de15 segundos no intervalo 18","Porcentagem de visualizações de15 segundos no intervalo 21","Porcentagem de visualizações de15 segundos no intervalo 22","Porcentagem de visualizações de15 segundos no intervalo 23","Porcentagem de visualizações de15 segundos no intervalo 24","Porcentagem de visualizações de15 segundos no intervalo 25","Porcentagem de visualizações de15 segundos no intervalo 26","Porcentagem de visualizações de15 segundos no intervalo 27","Porcentagem de visualizações de15 segundos no intervalo 28","Porcentagem de visualizações de15 segundos no intervalo 29","Porcentagem de visualizações de15 segundos no intervalo 30","Porcentagem de visualizações de15 segundos no intervalo 31","Porcentagem de visualizações de15 segundos no intervalo 32","Porcentagem de visualizações de15 segundos no intervalo 33","Porcentagem de visualizações de15 segundos no intervalo 34","Porcentagem de visualizações de15 segundos no intervalo 35","Porcentagem de visualizações de15 segundos no intervalo 36","Porcentagem de visualizações de15 segundos no intervalo 37","Porcentagem de visualizações de15 segundos no intervalo 38","Porcentagem de visualizações de15 segundos no intervalo 39","Porcentagem de visualizações de15 segundos no intervalo 40","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Visualizações de 3 segundos do vídeo por público mais relevante (M, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 65+)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 65+)","Visualizações de 3 segundos do vídeo por país (Brazil (BR))","Visualizações de 3 segundos do vídeo por país (Paraguay (PY))","Visualizações de 3 segundos do vídeo por país (Argentina (AR))","Visualizações de 3 segundos do vídeo por país (Angola (AO))","Visualizações de 3 segundos do vídeo por país (Mozambique (MZ))","Visualizações de 3 segundos do vídeo por país (Portugal (PT))","Visualizações de 3 segundos do vídeo por país (United States (US))","Visualizações de 3 segundos do vídeo por país (China (CN))","Visualizações de 3 segundos do vídeo por país (Cape Verde (CV))","Visualizações de 3 segundos do vídeo por país (Netherlands (NL))","Visualizações de 3 segundos do vídeo por país (Malawi (MW))","Visualizações de 3 segundos do vídeo por país (Sao Tome and Principe (ST))","Visualizações de 3 segundos do vídeo por país (Cambodia (KH))","Visualizações de 3 segundos do vídeo por país (Uruguay (UY))","Visualizações de 3 segundos do vídeo por país (Saudi Arabia (SA))","Visualizações de 3 segundos do vídeo por país (South Africa (ZA))","Visualizações de 3 segundos do vídeo por país (Germany (DE))","Visualizações de 3 segundos do vídeo por país (Mexico (MX))","Visualizações de 3 segundos do vídeo por país (Algeria (DZ))","Visualizações de 3 segundos do vídeo por país (Peru (PE))","Visualizações de 3 segundos do vídeo por país (Guinea-Bissau (GW))","Visualizações de 3 segundos do vídeo por país (Japan (JP))","Visualizações de 3 segundos do vídeo por país (Spain (ES))","Visualizações de 3 segundos do vídeo por país (Taiwan (TW))","Visualizações de 3 segundos do vídeo por país (Chile (CL))","Visualizações de 3 segundos do vídeo por país (Italy (IT))","Visualizações de 3 segundos do vídeo por país (France (FR))","Visualizações de 3 segundos do vídeo por país (French Guiana (GF))","Visualizações de 3 segundos do vídeo por país (Cuba (CU))","Visualizações de 3 segundos do vídeo por país (Bolivia (BO))","Visualizações de 3 segundos do vídeo por país (Australia (AU))","Visualizações de 3 segundos do vídeo por país (Canada (CA))","Visualizações de 3 segundos do vídeo por país (Colombia (CO))","Visualizações de 3 segundos do vídeo por país (Costa Rica (CR))","Visualizações de 3 segundos do vídeo por país (Ecuador (EC))","Visualizações de 3 segundos do vídeo por país (Venezuela (VE))","Visualizações de 3 segundos do vídeo por país (Nicaragua (NI))","Visualizações de 3 segundos do vídeo por país (Guatemala (GT))","Visualizações de 3 segundos do vídeo por país (El Salvador (SV))","Visualizações de 3 segundos do vídeo por país (Dominican Republic (DO))","Visualizações de 3 segundos do vídeo por país (Panama (PA))","Visualizações de 3 segundos do vídeo por país (Switzerland (CH))","Visualizações de 3 segundos do vídeo por país (Israel (IL))","Visualizações de 3 segundos do vídeo por país (United Kingdom (GB))","Visualizações de 3 segundos do vídeo por país (Ireland (IE))","Visualizações de 3 segundos do vídeo por país (Puerto Rico (PR))","Visualizações de 3 segundos do vídeo por país (Democratic Republic of the Congo (CD))","Visualizações de 3 segundos do vídeo por país (India (IN))","Visualizações de 3 segundos do vídeo por país (Macau (MO))","Visualizações de 3 segundos do vídeo por país (Romania (RO))","Visualizações de 3 segundos do vídeo por país (Syria (SY))","Visualizações de 3 segundos do vídeo por país (Morocco (MA))","Visualizações de 3 segundos do vídeo por país (Iraq (IQ))","Visualizações de 3 segundos do vídeo por país (Turkey (TR))","Visualizações de 3 segundos do vídeo por país (Jordan (JO))","Visualizações de 3 segundos do vídeo por país (Egypt (EG))","Visualizações de 3 segundos do vídeo por país (Belgium (BE))","Visualizações de 3 segundos do vídeo por país (Luxembourg (LU))","Visualizações de 3 segundos do vídeo por país (Tunisia (TN))","Visualizações de 3 segundos do vídeo por país (Libya (LY))","Visualizações de 3 segundos do vídeo por país (Bangladesh (BD))","Visualizações de 3 segundos do vídeo por país (Sudan (SD))","Visualizações de 3 segundos do vídeo por país (Pakistan (PK))"
1477266844068033,,606604395858804,"Mega Eletrônicos Paraguai",,62,"03/07/2026 07:51",,,Total,254,100,16,2821.74,11.564,99,16,2,2,0,0,10,6,,1556.867,1264.873,,11.532348148148,11.604339449541,0,0,1,1,0.99,0.84,0.7,0.64,0.6,0.57,0.56,0.55,0.5,0.5,0.49,0.48,0.46,0.45,0.43,0.41,0.38,0.39,0.4,0.37,0.37,0.36,0.34,0.28,0.25,0.24,0.23,0.22,0.21,0.2,0.21,0.2,0.2,0.18,0.16,0.16,0.16,0.16,0.1,1,1,1,1,1,1,1,1,1,1,0.96,0.96,0.94,0.92,0.88,0.87,0.83,0.79,0.73,0.75,0.77,0.71,0.71,0.69,0.65,0.54,0.48,0.46,0.44,0.42,0.4,0.38,0.4,0.38,0.38,0.35,0.31,0.31,0.31,0.31,0.19,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910803073141640,,606604395858804,"Mega Eletrônicos Paraguai",,82,"03/08/2026 09:00",,,Total,406,106,14,2881.275,6.654,105,14,8,6,0,2,5,4,5,1508.874,771.096,601.305,5.6938641509434,6.1198095238095,14.316785714286,0,1,1,0.64,0.5,0.4,0.26,0.25,0.25,0.24,0.24,0.21,0.2,0.2,0.19,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,1,1,1,1,1,1,1,1,0.96,0.96,0.85,0.81,0.81,0.77,0.69,0.69,0.69,0.69,0.65,0.69,0.69,0.65,0.65,0.65,0.62,0.62,0.58,0.62,0.62,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.5,0.5,0,0,0,18,21,10,13,18,5,11,2,5,2,,1,48,54,2,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369536761856184,,606604395858804,"Mega Eletrônicos Paraguai",,52,"03/09/2026 15:12",,,Total,270,106,0,1634.264,6.213,102,0,1,1,0,0,,,,902.066,732.198,,5.7456433121019,6.9075283018868,0,0,0.99,0.99,0.99,0.79,0.62,0.46,0.41,0.38,0.36,0.34,0.32,0.27,0.26,0.25,0.23,0.21,0.2,0.18,0.16,0.16,0.17,0.16,0.15,0.14,0.14,0.14,0.13,0.12,0.11,0.1,0.08,0.08,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,0.86,0.79,0.75,0.68,0.61,0.61,0.64,0.61,0.57,0.54,0.54,0.54,0.5,0.46,0.43,0.39,0.29,0.29,0.21,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.14,0,0,0,23,25,10,9,18,7,6,4,,2,1,,92,10,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212108564027542,,606604395858804,"Mega Eletrônicos Paraguai",,69,"03/10/2026 13:00",,,Total,268,132,42,4933.951,18.139,131,42,10,10,0,0,22,20,,2634.841,2299.11,,17.565606666667,18.845163934426,0,0,0.99,0.99,0.98,0.85,0.77,0.72,0.64,0.63,0.6,0.58,0.57,0.55,0.55,0.54,0.54,0.53,0.52,0.49,0.47,0.48,0.49,0.47,0.47,0.45,0.45,0.42,0.42,0.42,0.39,0.38,0.37,0.36,0.36,0.36,0.33,0.32,0.32,0.31,0.3,0.3,0.26,1,1,1,1,1,1,1,1,1,1,0.97,0.95,0.95,0.92,0.92,0.91,0.9,0.84,0.81,0.83,0.84,0.81,0.81,0.77,0.77,0.73,0.71,0.7,0.65,0.64,0.62,0.61,0.61,0.61,0.57,0.55,0.55,0.53,0.52,0.51,0.44,0,0,0,27,33,13,13,26,6,5,1,2,3,2,,115,10,1,2,1,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964501652809409,,606604395858804,"Mega Eletrônicos Paraguai",,20,"03/11/2026 13:01",,,Total,807,394,0,3707.772,4.821,390,0,3,2,0,1,,,,3123.975,560.586,23.211,4.8508928571429,4.9174210526316,2.1100909090909,0,1,1,1,1,0.86,0.74,0.58,0.48,0.36,0.27,0.23,0.18,0.15,0.12,0.11,0.09,0.09,0.07,0.06,0.07,0.07,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.83,0.66,0.74,0.8,,,,,,,,,,,,,,,,,,,,,0,0,0,83,57,48,33,67,19,47,8,7,3,14,2,227,131,15,3,1,4,2,2,1,1,,,,2,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055703324727620,,606604395858804,"Mega Eletrônicos Paraguai",,41,"03/12/2026 14:48",,,Total,372,177,0,4769.824,12.261,169,0,6,6,0,0,,,,2612.494,2157.33,,11.023181434599,14.192960526316,0,0,0.99,0.99,0.99,0.98,0.88,0.83,0.77,0.72,0.68,0.66,0.64,0.63,0.62,0.6,0.6,0.6,0.59,0.58,0.54,0.54,0.56,0.53,0.51,0.5,0.5,0.49,0.46,0.45,0.42,0.42,0.41,0.39,0.37,0.34,0.31,0.28,0.27,0.26,0.25,0.22,0.2,0.99,0.99,0.99,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,0.98,0.97,0.9,0.91,0.93,0.88,0.86,0.84,0.83,0.82,0.77,0.75,0.71,0.7,0.68,0.65,0.62,0.57,0.51,0.47,0.44,0.43,0.42,0.37,0.33,0,0,0,41,37,26,12,19,12,6,7,3,7,4,,136,27,6,5,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435304341121688,,606604395858804,"Mega Eletrônicos Paraguai",,43,"03/13/2026 14:25",,,Total,783,283,0,6282.308,8.013,277,0,4,4,0,0,,,,4912.335,1369.973,,7.7359606299213,9.1944496644295,0,0,1,1,1,0.93,0.78,0.69,0.61,0.55,0.52,0.5,0.48,0.47,0.47,0.45,0.43,0.42,0.41,0.4,0.39,0.39,0.4,0.39,0.38,0.38,0.37,0.35,0.34,0.34,0.33,0.32,0.32,0.31,0.29,0.29,0.29,0.28,0.28,0.26,0.25,0.22,0.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.96,0.93,0.9,0.9,0.92,0.9,0.89,0.89,0.85,0.81,0.79,0.78,0.76,0.75,0.74,0.72,0.68,0.68,0.66,0.66,0.65,0.6,0.57,0.52,0.5,0,0.47,1,69,55,58,13,14,24,7,14,5,9,,1,193,17,5,23,16,16,1,1,2,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915460724527678,,606604395858804,"Mega Eletrônicos Paraguai","Evita problemas al comprarte estos auriculares QCY 😎    #megaelectronicos #paraguay #gamer",60,"03/14/2026 17:37",,,Total,379,94,0,1775.647,4.786,89,0,3,3,0,0,,,,1086.445,689.202,,4.2274124513619,6.0456315789474,0,0,0.98,0.98,0.98,0.64,0.5,0.48,0.44,0.4,0.38,0.29,0.24,0.23,0.21,0.2,0.19,0.19,0.18,0.18,0.16,0.16,0.17,0.15,0.14,0.14,0.14,0.14,0.14,0.13,0.12,0.12,0.12,0.11,0.11,0.1,0.1,0.07,0.07,0.07,0.07,0.07,0.07,1,1,1,1,1,1,1,1,1,1,1,0.96,0.87,0.83,0.78,0.78,0.74,0.74,0.61,0.61,0.7,0.57,0.52,0.52,0.57,0.57,0.57,0.52,0.48,0.48,0.48,0.43,0.43,0.39,0.39,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251484446567012,,606604395858804,"Mega Eletrônicos Paraguai",,22,"03/16/2026 06:37",,,Total,770,195,0,3143.189,4.168,193,0,5,3,0,2,,,,2228.76,914.429,,3.6181168831169,6.6262971014493,0,0,1,1,1,1,0.85,0.72,0.64,0.59,0.57,0.54,0.5,0.46,0.39,0.36,0.36,0.34,0.32,0.32,0.29,0.29,0.3,0.27,0.27,0.24,0.22,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,0.9,0.95,0.85,0.84,0.76,0.68,,,,,,,,,,,,,,,,,0,0,0,38,47,22,19,22,13,7,6,5,10,2,2,130,44,9,2,3,3,,,,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568701807538685,,606604395858804,"Mega Eletrônicos Paraguai",,31,"03/16/2026 13:38",,,Total,390,168,0,2758.322,7.316,166,0,0,0,0,0,,,,1650.283,1108.039,,6.6813076923077,8.5233769230769,0,0,0.99,0.99,0.99,0.99,0.85,0.75,0.63,0.61,0.54,0.5,0.47,0.45,0.43,0.4,0.39,0.37,0.36,0.36,0.32,0.32,0.35,0.32,0.3,0.29,0.29,0.26,0.26,0.24,0.24,0.23,0.2,0.16,0.12,,,,,,,,,0.98,0.98,0.98,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89,0.89,0.95,0.87,0.82,0.8,0.79,0.72,0.7,0.67,0.67,0.64,0.54,0.44,0.33,,,,,,,,,0,0,0,39,42,24,16,19,7,6,4,2,4,1,1,142,10,1,5,2,4,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
4301954163452504,,606604395858804,"Mega Eletrônicos Paraguai",,49,"03/17/2026 12:20",,,Total,483,178,0,4470.442,9.511,176,0,9,8,1,0,,,,2439.592,2030.85,,8.5901126760563,10.918548387097,0,0,1,1,1,0.92,0.82,0.73,0.67,0.65,0.6,0.57,0.53,0.52,0.49,0.46,0.44,0.43,0.4,0.38,0.37,0.37,0.37,0.35,0.35,0.34,0.34,0.34,0.34,0.33,0.3,0.31,0.3,0.3,0.29,0.28,0.28,0.27,0.27,0.27,0.25,0.22,0.2,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.99,0.99,0.93,0.9,0.87,0.82,0.78,0.75,0.76,0.76,0.72,0.71,0.7,0.7,0.69,0.69,0.67,0.62,0.63,0.61,0.61,0.6,0.57,0.57,0.55,0.55,0.55,0.51,0.46,0.41,0,1.87,1,41,42,27,15,20,7,4,6,3,2,2,,141,9,3,9,11,3,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624314985274953,,606604395858804,"Mega Eletrônicos Paraguai",,47,"03/18/2026 05:36",,,Total,537,201,0,4386.274,8.5,201,0,8,6,0,2,,,,2278.885,2107.389,,6.2779201101928,13.773784313725,0,0,1,1,1,0.95,0.84,0.75,0.67,0.6,0.58,0.51,0.51,0.48,0.47,0.45,0.42,0.41,0.37,0.36,0.32,0.34,0.35,0.31,0.3,0.29,0.28,0.28,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.24,0.23,0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.9,0.88,0.81,0.77,0.69,0.74,0.75,0.67,0.66,0.63,0.61,0.61,0.61,0.61,0.6,0.59,0.58,0.56,0.56,0.56,0.56,0.55,0.54,0.54,0.52,0.49,0.33,0,0,0,32,42,36,26,23,9,11,10,4,2,3,,158,14,2,9,13,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,
1228726226134850,,606604395858804,"Mega Eletrônicos Paraguai",,57,"03/18/2026 11:46",,,Total,575,304,0,8018.103,12.911,290,0,8,6,0,2,,,,4466.134,3551.969,,10.633652380952,17.671487562189,0,0,1,1,1,0.85,0.71,0.61,0.56,0.54,0.5,0.49,0.47,0.45,0.43,0.41,0.4,0.4,0.39,0.38,0.37,0.37,0.37,0.36,0.35,0.35,0.34,0.33,0.33,0.32,0.32,0.31,0.31,0.3,0.3,0.29,0.29,0.28,0.27,0.26,0.23,0.14,0.09,1,1,1,1,1,1,1,1,1,1,1,0.99,0.93,0.89,0.88,0.86,0.85,0.84,0.79,0.79,0.8,0.78,0.76,0.75,0.74,0.71,0.71,0.7,0.69,0.67,0.67,0.66,0.64,0.64,0.62,0.61,0.59,0.56,0.5,0.31,0.19,0,0,0,71,66,34,31,33,26,19,3,9,5,3,2,244,37,6,,2,10,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
1693556114967393,,606604395858804,"Mega Eletrônicos Paraguai",,57,"03/19/2026 04:31",,,Total,0,0,,0,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629423290770182,,606604395858804,"Mega Eletrônicos Paraguai",,50,"03/19/2026 11:27",,,Total,540,201,0,4499.871,8.348,197,0,8,6,2,0,,,,2459.583,2040.288,,7.1917631578947,10.356791878173,0,0,1,1,1,0.84,0.74,0.68,0.57,0.54,0.52,0.5,0.44,0.41,0.41,0.4,0.39,0.37,0.37,0.36,0.32,0.34,0.35,0.3,0.28,0.28,0.27,0.27,0.27,0.26,0.26,0.25,0.24,0.22,0.21,0.2,0.19,0.19,0.19,0.18,0.16,0.13,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.95,0.9,0.88,0.87,0.78,0.82,0.86,0.73,0.69,0.67,0.66,0.66,0.65,0.64,0.63,0.6,0.58,0.53,0.51,0.48,0.47,0.46,0.46,0.45,0.39,0.33,0.29,0,0,0,50,43,42,20,12,5,10,4,3,6,,,149,18,5,8,10,1,1,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255084326765191,,606604395858804,"Mega Eletrônicos Paraguai",,51,"03/20/2026 10:53",,,Total,419,88,0,1529.553,3.767,87,0,4,2,0,2,,,,901.662,627.052,0.839,4.0073866666667,3.4836222222222,0.839,0,1,1,1,0.72,0.56,0.44,0.36,0.31,0.28,0.28,0.26,0.25,0.23,0.23,0.2,0.17,0.17,0.17,0.14,0.14,0.16,0.14,0.13,0.11,0.11,0.11,0.11,0.1,0.09,0.08,0.08,0.08,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,0.75,0.75,0.75,0.6,0.6,0.7,0.6,0.55,0.5,0.5,0.5,0.5,0.45,0.4,0.35,0.35,0.35,0.3,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196976819175970,,606604395858804,"Mega Eletrônicos Paraguai",,6,"03/21/2026 08:10",,,Total,699,291,0,2640.618,3.947,291,0,2,2,0,0,,,,1754.04,886.578,,3.6466528066528,4.7158404255319,0,0,1,1,1,1,1,0.96,0.82,0.7,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,73,44,58,28,35,8,19,13,1,1,8,1,239,39,7,,2,,,,,,,,,1,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481145290012115,,606604395858804,"Mega Eletrônicos Paraguai",,50,"03/23/2026 09:24",,,Total,463,148,0,2267.254,4.961,148,0,5,5,0,0,,,,1373.959,893.295,,4.9962145454545,4.9082142857143,0,0,1,1,1,0.86,0.66,0.5,0.38,0.3,0.29,0.28,0.27,0.26,0.26,0.25,0.23,0.22,0.21,0.19,0.18,0.18,0.19,0.16,0.14,0.14,0.12,0.12,0.11,0.1,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.06,0.06,0.06,0.06,0.05,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,0.89,0.87,0.82,0.74,0.68,0.71,0.74,0.61,0.55,0.55,0.47,0.47,0.42,0.39,0.39,0.39,0.34,0.34,0.32,0.32,0.26,0.24,0.24,0.24,0.24,0.18,0.18,0,0,1,30,39,22,16,13,3,6,10,3,2,,,126,5,1,4,8,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944139734651843,,606604395858804,"Mega Eletrônicos Paraguai",,36,"03/24/2026 14:33",,,Total,516,53,0,909.887,1.864,53,0,0,0,0,0,,,,621.383,288.504,,2.0174772727273,1.6028,0,0,1,1,1,1,0.74,0.51,0.36,0.32,0.32,0.25,0.19,0.17,0.11,0.11,0.09,0.09,0.08,0.08,0.06,0.06,0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736162153762521,,606604395858804,"Mega Eletrônicos Paraguai",,36,"03/24/2026 14:33",,,Total,512,87,0,1232.511,2.562,86,0,1,1,0,0,,,,676.185,556.326,,2.3397404844291,2.89753125,0,0,1,1,1,1,0.77,0.56,0.33,0.26,0.23,0.21,0.2,0.18,0.16,0.15,0.15,0.11,0.11,0.11,0.09,0.09,0.09,0.08,0.08,0.06,0.06,0.06,0.06,0.06,0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,0.8,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
